Guantanamo	2.9444826721501700
Gurion	2.9444826721501700
HAMER	2.9444826721501700
HOLLINGS	2.9444826721501700
Hague	2.9444826721501700
Havana--and	2.9444826721501700
Hawaiian	2.9444826721501700
Hearn	2.9444826721501700
Hearst	2.9444826721501700
History	2.9444826721501700
Hoffberger	2.9444826721501700
Holum	2.9444826721501700
Hospital	2.9444826721501700
Hour	2.9444826721501700
Hubert	2.9444826721501700
Hydra-headed	2.9444826721501700
Ind	2.9444826721501700
Indianapolis	2.9444826721501700
Indianians	2.9444826721501700
Indicated	2.9444826721501700
Indies	2.9444826721501700
Intergration	2.9444826721501700
Intergroup	2.9444826721501700
Iowa	2.9444826721501700
Jennings	2.9444826721501700
Johnny-come-latelies	2.9444826721501700
Johnny-come-lately	2.9444826721501700
Journal	2.9444826721501700
Judiciary	2.9444826721501700
Jupiter	2.9444826721501700
Justice-Judiciary	2.9444826721501700
Karth	2.9444826721501700
Kennedy-caused	2.9444826721501700
Kentucky	2.9444826721501700
Keogh	2.9444826721501700
Kerner	2.9444826721501700
Kiplinger	2.9444826721501700
LARRY	2.9444826721501700
Landons	2.9444826721501700
Landrum	2.9444826721501700
Laughter-applause	2.9444826721501700
Lemnitzer	2.9444826721501700
Letzkus	2.9444826721501700
Lincolns	2.9444826721501700
Loveless	2.9444826721501700
Ltd..	2.9444826721501700
M-48	2.9444826721501700
Machrowicz	2.9444826721501700
Mangrum	2.9444826721501700
Maritime	2.9444826721501700
Marketing	2.9444826721501700
Marshal	2.9444826721501700
Medicine	2.9444826721501700
Merrill	2.9444826721501700
Meyner	2.9444826721501700
Mightiest	2.9444826721501700
Milhouses	2.9444826721501700
Milwaukee	2.9444826721501700
Minuteman	2.9444826721501700
Missionary	2.9444826721501700
Missouri	2.9444826721501700
Mitchell	2.9444826721501700
Monroe	2.9444826721501700
Mr.	2.9444826721501700
Mullens	2.9444826721501700
N.J.;	2.9444826721501700
Naess	2.9444826721501700
Nate	2.9444826721501700
Nation--its	2.9444826721501700
Nazarene	2.9444826721501700
Nixonettes	2.9444826721501700
Nixonites	2.9444826721501700
No.1.	2.9444826721501700
No.2	2.9444826721501700
No.3	2.9444826721501700
No.3.	2.9444826721501700
No;	2.9444826721501700
Non	2.9444826721501700
Nonsecurity	2.9444826721501700
Norstad	2.9444826721501700
Notre	2.9444826721501700
Ohio	2.9444826721501700
Oid	2.9444826721501700
Oklahoma	2.9444826721501700
Olympics	2.9444826721501700
One-hundred	2.9444826721501700
Operacion	2.9444826721501700
Oregon	2.9444826721501700
Organizacion	2.9444826721501700
Orthodox	2.9444826721501700
Ottoman	2.9444826721501700
Outpatient	2.9444826721501700
Panamericana	2.9444826721501700
Party---------	2.9444826721501700
Pastore	2.9444826721501700
Pearson	2.9444826721501700
Pending	2.9444826721501700
Pericles	2.9444826721501700
Ph.D..	2.9444826721501700
Pharaoes	2.9444826721501700
Phinney	2.9444826721501700
Point	2.9444826721501700
Powell	2.9444826721501700
Presi-dent	2.9444826721501700
President-elect	2.9444826721501700
Presiding	2.9444826721501700
Prestige	2.9444826721501700
Prokop	2.9444826721501700
Prouty	2.9444826721501700
Provide	2.9444826721501700
Prsident	2.9444826721501700
Pulaski	2.9444826721501700
Q.	2.9444826721501700
QUINN	2.9444826721501700
Quincy	2.9444826721501700
R.I..	2.9444826721501700
REA-financed	2.9444826721501700
Rand	2.9444826721501700
Randall	2.9444826721501700
Rehoboth	2.9444826721501700
Repubiclan	2.9444826721501700
Repudiate	2.9444826721501700
Retracts	2.9444826721501700
Retreat	2.9444826721501700
Reuss	2.9444826721501700
Ridgeway	2.9444826721501700
Rooney	2.9444826721501700
Rosecrans	2.9444826721501700
Roumanians	2.9444826721501700
Rourke	2.9444826721501700
Ruboff	2.9444826721501700
Russian-dominated	2.9444826721501700
S.1269	2.9444826721501700
S.C.)	2.9444826721501700
S.C.:	2.9444826721501700
SHERMAN	2.9444826721501700
STEIGERWALT	2.9444826721501700
STUDY	2.9444826721501700
Satterthwaite	2.9444826721501700
Schricker	2.9444826721501700
Scott	2.9444826721501700
Scribner	2.9444826721501700
Scripps	2.9444826721501700
Seal	2.9444826721501700
Sears	2.9444826721501700
Seaton	2.9444826721501700
Seattle	2.9444826721501700
Sebring	2.9444826721501700
Servic	2.9444826721501700
Sesquicentennial	2.9444826721501700
Shefferman	2.9444826721501700
Shriners	2.9444826721501700
Solomon-like	2.9444826721501700
Soybean	2.9444826721501700
Spruance	2.9444826721501700
Stalinist	2.9444826721501700
State-administered	2.9444826721501700
Stephen	2.9444826721501700
Stored	2.9444826721501700
Subcommitee	2.9444826721501700
Sukarno	2.9444826721501700
Sullivans	2.9444826721501700
Syears	2.9444826721501700
T-54	2.9444826721501700
TRAVELED	2.9444826721501700
TVA	2.9444826721501700
Texas	2.9444826721501700
Thaddeus	2.9444826721501700
Thor	2.9444826721501700
Throttlebottom	2.9444826721501700
Tigres	2.9444826721501700
Tory	2.9444826721501700
Tracy	2.9444826721501700
Trailways	2.9444826721501700
U.A.R.).	2.9444826721501700
U.N...	2.9444826721501700
U.N.;	2.9444826721501700
U.S..	2.9444826721501700
U.S.A.	2.9444826721501700
U.S.S.R..'	2.9444826721501700
U.S.S.R.\	2.9444826721501700
U.S.S.R\	2.9444826721501700
UNICEF	2.9444826721501700
Ukrainian	2.9444826721501700
Under	2.9444826721501700
Undersecretary	2.9444826721501700
Unionist	2.9444826721501700
V-2	2.9444826721501700
Virginian	2.9444826721501700
Vivian	2.9444826721501700
Vyshinsky	2.9444826721501700
WRUL	2.9444826721501700
Wayne	2.9444826721501700
Westchester	2.9444826721501700
Wheat	2.9444826721501700
Whistlestopping	2.9444826721501700
Wilder	2.9444826721501700
Wilkes	2.9444826721501700
Workingman	2.9444826721501700
Yonkers	2.9444826721501700
a---	2.9444826721501700
a-bomb	2.9444826721501700
a.m.)	2.9444826721501700
a.m..	2.9444826721501700
abandoning	2.9444826721501700
abatement	2.9444826721501700
abe	2.9444826721501700
abler	2.9444826721501700
abortion	2.9444826721501700
abrade	2.9444826721501700
abreast	2.9444826721501700
absent	2.9444826721501700
absentee	2.9444826721501700
absorbs	2.9444826721501700
abstract	2.9444826721501700
abundaran	2.9444826721501700
abusive	2.9444826721501700
abysmal	2.9444826721501700
academician	2.9444826721501700
accelerator	2.9444826721501700
accentuate	2.9444826721501700
acclaim	2.9444826721501700
accolade	2.9444826721501700
accompanying	2.9444826721501700
accomplished	2.9444826721501700
accomplishing	2.9444826721501700
ache	2.9444826721501700
achieved	2.9444826721501700
acknowledged	2.9444826721501700
acknowledgment	2.9444826721501700
acontecimientos	2.9444826721501700
acoustics acoustic	2.9444826721501700
acquaintance	2.9444826721501700
acre-foot	2.9444826721501700
actitud	2.9444826721501700
actitudes	2.9444826721501700
activate	2.9444826721501700
actuary	2.9444826721501700
acuerdos	2.9444826721501700
adage	2.9444826721501700
adaptable	2.9444826721501700
adding	2.9444826721501700
adherent	2.9444826721501700
adininistration	2.9444826721501700
adjacent	2.9444826721501700
adjoining	2.9444826721501700
administracion	2.9444826721501700
administration--the	2.9444826721501700
administration-sponsored	2.9444826721501700
admiral	2.9444826721501700
admired	2.9444826721501700
admittance	2.9444826721501700
admonition	2.9444826721501700
ado	2.9444826721501700
adventist	2.9444826721501700
adventurer	2.9444826721501700
advertise	2.9444826721501700
advertiser	2.9444826721501700
advisability	2.9444826721501700
advised	2.9444826721501700
advocacy	2.9444826721501700
advocated	2.9444826721501700
afecto	2.9444826721501700
affaire	2.9444826721501700
affecting	2.9444826721501700
affidavit	2.9444826721501700
affluent	2.9444826721501700
afford--for	2.9444826721501700
affords	2.9444826721501700
afliliation	2.9444826721501700
afresh	2.9444826721501700
agam	2.9444826721501700
aggravate	2.9444826721501700
agnostic	2.9444826721501700
agonizing	2.9444826721501700
agrada	2.9444826721501700
agricolas	2.9444826721501700
ahead--in	2.9444826721501700
ahora	2.9444826721501700
aide aides	2.9444826721501700
aided	2.9444826721501700
aimed	2.9444826721501700
aimless	2.9444826721501700
aimlessness	2.9444826721501700
air-drops	2.9444826721501700
air-ground	2.9444826721501700
airdrops	2.9444826721501700
airless	2.9444826721501700
airlift-africa	2.9444826721501700
airman	2.9444826721501700
airpower	2.9444826721501700
airspace	2.9444826721501700
album	2.9444826721501700
alga algae	2.9444826721501700
algunos	2.9444826721501700
alianza	2.9444826721501700
align	2.9444826721501700
alignment	2.9444826721501700
all-america	2.9444826721501700
all-american	2.9444826721501700
all-day	2.9444826721501700
all-electric	2.9444826721501700
all-european	2.9444826721501700
all-pervasive	2.9444826721501700
all-pro	2.9444826721501700
allegation	2.9444826721501700
allergic	2.9444826721501700
allied	2.9444826721501700
allies----	2.9444826721501700
allotted	2.9444826721501700
allround	2.9444826721501700
almighty	2.9444826721501700
altar	2.9444826721501700
alteration	2.9444826721501700
alternate	2.9444826721501700
altitude	2.9444826721501700
altruistic	2.9444826721501700
alumna	2.9444826721501700
amalgam	2.9444826721501700
amalgamated	2.9444826721501700
amaze	2.9444826721501700
amazement	2.9444826721501700
ambas	2.9444826721501700
ambassadorial	2.9444826721501700
ambiguous	2.9444826721501700
amen	2.9444826721501700
americana	2.9444826721501700
americanos	2.9444826721501700
amidst	2.9444826721501700
amistad	2.9444826721501700
among	2.9444826721501700
amplification	2.9444826721501700
amused	2.9444826721501700
ana	2.9444826721501700
anatomy	2.9444826721501700
andience	2.9444826721501700
anhelan	2.9444826721501700
animate	2.9444826721501700
annexation	2.9444826721501700
annihilating	2.9444826721501700
announced	2.9444826721501700
announcer	2.9444826721501700
annoying	2.9444826721501700
anos	2.9444826721501700
answering	2.9444826721501700
antagonism	2.9444826721501700
ante	2.9444826721501700
anti-communism	2.9444826721501700
anti-individual	2.9444826721501700
anti-inflation	2.9444826721501700
anti-kishi	2.9444826721501700
anti-yankee	2.9444826721501700
antibusiness	2.9444826721501700
antidictators	2.9444826721501700
antidictatorship	2.9444826721501700
antidiscrimination	2.9444826721501700
antiguas	2.9444826721501700
antilabor	2.9444826721501700
antimissile	2.9444826721501700
antipoll	2.9444826721501700
antiprivate	2.9444826721501700
antiquated	2.9444826721501700
antiquity	2.9444826721501700
antispeculation	2.9444826721501700
antiunion	2.9444826721501700
apathy	2.9444826721501700
apenado	2.9444826721501700
apex	2.9444826721501700
apologizing	2.9444826721501700
apoyo	2.9444826721501700
appearances	2.9444826721501700
appeared	2.9444826721501700
applauds	2.9444826721501700
applausel	2.9444826721501700
applicable	2.9444826721501700
appointed	2.9444826721501700
appraiser	2.9444826721501700
apprehension	2.9444826721501700
approached	2.9444826721501700
approximate	2.9444826721501700
apt	2.9444826721501700
aqueduct	2.9444826721501700
archdiocese	2.9444826721501700
architectural	2.9444826721501700
ardor	2.9444826721501700
area-depressed	2.9444826721501700
argentine	2.9444826721501700
argues	2.9444826721501700
aristocracy	2.9444826721501700
arithmetical	2.9444826721501700
armados	2.9444826721501700
armonia	2.9444826721501700
arms-control	2.9444826721501700
around	2.9444826721501700
arrayed	2.9444826721501700
arrested	2.9444826721501700
articulos	2.9444826721501700
artificiality	2.9444826721501700
artist	2.9444826721501700
artistic	2.9444826721501700
arty	2.9444826721501700
ascendancy	2.9444826721501700
ascendency	2.9444826721501700
ascribe	2.9444826721501700
ash	2.9444826721501700
asi	2.9444826721501700
asiatic	2.9444826721501700
asistencia	2.9444826721501700
asks	2.9444826721501700
asoon	2.9444826721501700
aspersion	2.9444826721501700
aspiraciones	2.9444826721501700
aspirant	2.9444826721501700
aspiring	2.9444826721501700
ass	2.9444826721501700
assay	2.9444826721501700
assemblage	2.9444826721501700
assimilation	2.9444826721501700
assurances	2.9444826721501700
astern	2.9444826721501700
astonished	2.9444826721501700
astronaut	2.9444826721501700
astronomer	2.9444826721501700
astronomical	2.9444826721501700
astute	2.9444826721501700
asuntos	2.9444826721501700
asure	2.9444826721501700
atanen	2.9444826721501700
ataques	2.9444826721501700
atenta	2.9444826721501700
atheist	2.9444826721501700
athlete	2.9444826721501700
athletics	2.9444826721501700
athwart	2.9444826721501700
atmospherics	2.9444826721501700
atomize	2.9444826721501700
atonement	2.9444826721501700
attaboy	2.9444826721501700
attached	2.9444826721501700
attaché	2.9444826721501700
attacker	2.9444826721501700
attainable	2.9444826721501700
attempted	2.9444826721501700
attentive	2.9444826721501700
attire	2.9444826721501700
attractiveness	2.9444826721501700
attrition	2.9444826721501700
au	2.9444826721501700
audio	2.9444826721501700
auditor	2.9444826721501700
augments	2.9444826721501700
august	2.9444826721501700
aun	2.9444826721501700
auspicious	2.9444826721501700
australian	2.9444826721501700
austrian	2.9444826721501700
authenticity	2.9444826721501700
authorized	2.9444826721501700
automaker	2.9444826721501700
automate	2.9444826721501700
automated	2.9444826721501700
autonomous	2.9444826721501700
autonomy	2.9444826721501700
autoworker	2.9444826721501700
autoworkers	2.9444826721501700
autumn	2.9444826721501700
avalanche	2.9444826721501700
avanzado	2.9444826721501700
aver	2.9444826721501700
average-income	2.9444826721501700
averts	2.9444826721501700
avocation	2.9444826721501700
avoids	2.9444826721501700
avow	2.9444826721501700
awakening	2.9444826721501700
away	2.9444826721501700
awhile	2.9444826721501700
ay	2.9444826721501700
b-52	2.9444826721501700
ba	2.9444826721501700
babe	2.9444826721501700
back-and	2.9444826721501700
backbreaking	2.9444826721501700
backer	2.9444826721501700
backlog	2.9444826721501700
backwardness	2.9444826721501700
bacon	2.9444826721501700
badge	2.9444826721501700
baffle	2.9444826721501700
balloon	2.9444826721501700
ballplayer	2.9444826721501700
ballroom	2.9444826721501700
banana	2.9444826721501700
banditry	2.9444826721501700
bandwagon	2.9444826721501700
banged-up	2.9444826721501700
banishment	2.9444826721501700
baptist baptists	2.9444826721501700
barbaric	2.9444826721501700
barbarity	2.9444826721501700
barbed	2.9444826721501700
bargain-basement	2.9444826721501700
barley	2.9444826721501700
barn	2.9444826721501700
barnyard	2.9444826721501700
barometer	2.9444826721501700
barreras	2.9444826721501700
barricade	2.9444826721501700
basement	2.9444826721501700
basicos	2.9444826721501700
basing	2.9444826721501700
bass	2.9444826721501700
basta	2.9444826721501700
battalion	2.9444826721501700
battery	2.9444826721501700
batting	2.9444826721501700
battler	2.9444826721501700
bauble	2.9444826721501700
bccause	2.9444826721501700
be-cause	2.9444826721501700
be-think	2.9444826721501700
beachhead	2.9444826721501700
bearded	2.9444826721501700
beardless	2.9444826721501700
beaten	2.9444826721501700
beater	2.9444826721501700
beating	2.9444826721501700
beatnik	2.9444826721501700
beau	2.9444826721501700
beckons	2.9444826721501700
becoming	2.9444826721501700
bedtime	2.9444826721501700
beeause	2.9444826721501700
beer	2.9444826721501700
befall	2.9444826721501700
befit	2.9444826721501700
before	2.9444826721501700
began	2.9444826721501700
begun	2.9444826721501700
behave	2.9444826721501700
belie	2.9444826721501700
belied	2.9444826721501700
believed	2.9444826721501700
belleve	2.9444826721501700
bellicose	2.9444826721501700
belly	2.9444826721501700
belongs	2.9444826721501700
belp	2.9444826721501700
bemedaled	2.9444826721501700
benchmark	2.9444826721501700
benediction	2.9444826721501700
bequeath	2.9444826721501700
bequest	2.9444826721501700
beset	2.9444826721501700
besmogged	2.9444826721501700
best-clothed	2.9444826721501700
best-equipped	2.9444826721501700
best-fed	2.9444826721501700
best-intentioned	2.9444826721501700
best-known	2.9444826721501700
bestow	2.9444826721501700
betoken	2.9444826721501700
better-and	2.9444826721501700
beware	2.9444826721501700
bias	2.9444826721501700
bien	2.9444826721501700
biennial	2.9444826721501700
bigness	2.9444826721501700
bilateral	2.9444826721501700
billiards	2.9444826721501700
biochemist	2.9444826721501700
bioclimatology	2.9444826721501700
biography	2.9444826721501700
biological	2.9444826721501700
biology	2.9444826721501700
biophysicist	2.9444826721501700
bird	2.9444826721501700
bishopric	2.9444826721501700
blacken	2.9444826721501700
blank	2.9444826721501700
blasphemy	2.9444826721501700
bleachers	2.9444826721501700
bleed	2.9444826721501700
blemish	2.9444826721501700
blinder	2.9444826721501700
blocked	2.9444826721501700
blowing	2.9444826721501700
blown	2.9444826721501700
blowout	2.9444826721501700
blue-collar	2.9444826721501700
blurred	2.9444826721501700
blush	2.9444826721501700
bluster	2.9444826721501700
boating	2.9444826721501700
bode	2.9444826721501700
bogeyman	2.9444826721501700
bolder	2.9444826721501700
bolivar	2.9444826721501700
bombardment	2.9444826721501700
bombing	2.9444826721501700
bon	2.9444826721501700
bona	2.9444826721501700
bondholder	2.9444826721501700
boner	2.9444826721501700
bonus	2.9444826721501700
bookmobile	2.9444826721501700
boom-and-bust	2.9444826721501700
booming	2.9444826721501700
boorish	2.9444826721501700
borderline	2.9444826721501700
borne	2.9444826721501700
borrow-and-borrow	2.9444826721501700
borrower	2.9444826721501700
borrowing	2.9444826721501700
boulevard	2.9444826721501700
boundless	2.9444826721501700
bounds bound	2.9444826721501700
bouquets	2.9444826721501700
bourgeois	2.9444826721501700
bourgeoisie	2.9444826721501700
bout	2.9444826721501700
boxer	2.9444826721501700
boxing	2.9444826721501700
boyhood	2.9444826721501700
boysenberry	2.9444826721501700
braggadocio	2.9444826721501700
braintrusting	2.9444826721501700
brass	2.9444826721501700
brazen	2.9444826721501700
brazilian	2.9444826721501700
bread-and-butter	2.9444826721501700
breadline	2.9444826721501700
breadwinner	2.9444826721501700
break-through	2.9444826721501700
breakers breaker	2.9444826721501700
breakthroughs	2.9444826721501700
breather	2.9444826721501700
breathing	2.9444826721501700
breeding	2.9444826721501700
breeze	2.9444826721501700
brevity	2.9444826721501700
brewing	2.9444826721501700
brick	2.9444826721501700
bridle	2.9444826721501700
briefcase	2.9444826721501700
briefed	2.9444826721501700
briefness	2.9444826721501700
bright-eyed	2.9444826721501700
brighten	2.9444826721501700
brisk	2.9444826721501700
bristle	2.9444826721501700
broach	2.9444826721501700
broadcast-hours	2.9444826721501700
broadening	2.9444826721501700
broadminded	2.9444826721501700
broadside	2.9444826721501700
broker	2.9444826721501700
bronchitis	2.9444826721501700
broom	2.9444826721501700
brother brethren	2.9444826721501700
brought	2.9444826721501700
brownout	2.9444826721501700
brunch	2.9444826721501700
brunt	2.9444826721501700
bubonic	2.9444826721501700
buckeye	2.9444826721501700
buckshot	2.9444826721501700
budge	2.9444826721501700
budgeted	2.9444826721501700
buen	2.9444826721501700
buena	2.9444826721501700
buenos	2.9444826721501700
buffer	2.9444826721501700
bug	2.9444826721501700
buggy	2.9444826721501700
buildup	2.9444826721501700
bulk-canned	2.9444826721501700
bulletin	2.9444826721501700
bullying	2.9444826721501700
bumper-to-bumper	2.9444826721501700
bundle	2.9444826721501700
bunk	2.9444826721501700
buoyance	2.9444826721501700
buoyancy	2.9444826721501700
burrow	2.9444826721501700
bursting	2.9444826721501700
bushy	2.9444826721501700
bushy-tailed	2.9444826721501700
business-like	2.9444826721501700
business-type	2.9444826721501700
businesses	2.9444826721501700
businesslike	2.9444826721501700
bustling	2.9444826721501700
busyness	2.9444826721501700
but--	2.9444826721501700
butcher	2.9444826721501700
buttress	2.9444826721501700
buzz	2.9444826721501700
byproduct	2.9444826721501700
bystander	2.9444826721501700
cabbage	2.9444826721501700
cable	2.9444826721501700
cabo	2.9444826721501700
cadre	2.9444826721501700
cake	2.9444826721501700
calendar	2.9444826721501700
calf	2.9444826721501700
caliber	2.9444826721501700
caller	2.9444826721501700
callous	2.9444826721501700
calmness	2.9444826721501700
came	2.9444826721501700
campaign-time	2.9444826721501700
camps	2.9444826721501700
can	2.9444826721501700
can-didate	2.9444826721501700
canalization	2.9444826721501700
canalize	2.9444826721501700
candlepower	2.9444826721501700
candor	2.9444826721501700
canine	2.9444826721501700
canned	2.9444826721501700
cannibalize	2.9444826721501700
canon	2.9444826721501700
canvass	2.9444826721501700
capping	2.9444826721501700
capricious	2.9444826721501700
capsule	2.9444826721501700
captor	2.9444826721501700
captured	2.9444826721501700
caracterizado	2.9444826721501700
caravaned	2.9444826721501700
card	2.9444826721501700
carecia	2.9444826721501700
carfare	2.9444826721501700
caricature	2.9444826721501700
carloadings	2.9444826721501700
carnation	2.9444826721501700
carne	2.9444826721501700
carnival	2.9444826721501700
carolinian	2.9444826721501700
carryback	2.9444826721501700
carryover	2.9444826721501700
carryovers	2.9444826721501700
carta	2.9444826721501700
cartoonist	2.9444826721501700
casos	2.9444826721501700
casting	2.9444826721501700
catalyst	2.9444826721501700
catcher	2.9444826721501700
catching	2.9444826721501700
catchword	2.9444826721501700
cater	2.9444826721501700
caterpillar	2.9444826721501700
cathedral	2.9444826721501700
caucus	2.9444826721501700
cautious	2.9444826721501700
cavalier	2.9444826721501700
caveat	2.9444826721501700
cavity	2.9444826721501700
ceasing	2.9444826721501700
cellar	2.9444826721501700
censor	2.9444826721501700
censorship	2.9444826721501700
ceramics ceramic	2.9444826721501700
certified	2.9444826721501700
certify	2.9444826721501700
chair-man	2.9444826721501700
champ	2.9444826721501700
championship	2.9444826721501700
changeable	2.9444826721501700
changing-steel	2.9444826721501700
channeling	2.9444826721501700
chaotic	2.9444826721501700
chapman	2.9444826721501700
characterizes	2.9444826721501700
chargé	2.9444826721501700
charitable	2.9444826721501700
charm	2.9444826721501700
chartered	2.9444826721501700
chasten	2.9444826721501700
chauffeur	2.9444826721501700
cheap-money	2.9444826721501700
cheating	2.9444826721501700
cheerfulness	2.9444826721501700
cheese	2.9444826721501700
chest	2.9444826721501700
chew	2.9444826721501700
chicanery	2.9444826721501700
children--	2.9444826721501700
china	2.9444826721501700
chinook	2.9444826721501700
chlorophyll	2.9444826721501700
chocolate	2.9444826721501700
cholera	2.9444826721501700
choosen	2.9444826721501700
chooses	2.9444826721501700
chord	2.9444826721501700
chosen	2.9444826721501700
christen	2.9444826721501700
christianity	2.9444826721501700
chronological	2.9444826721501700
chronology	2.9444826721501700
chrysanthemum	2.9444826721501700
chunk	2.9444826721501700
church-state	2.9444826721501700
ciertas	2.9444826721501700
cigarette	2.9444826721501700
cinder	2.9444826721501700
cipher	2.9444826721501700
circuitous	2.9444826721501700
circumvent	2.9444826721501700
citation	2.9444826721501700
cities--how	2.9444826721501700
citizens	2.9444826721501700
citrusgrowers	2.9444826721501700
civilize	2.9444826721501700
clam	2.9444826721501700
classified	2.9444826721501700
clay	2.9444826721501700
clean-up	2.9444826721501700
cleaning	2.9444826721501700
cleanup	2.9444826721501700
